Person ID,Age,Gender,Undergraduate Major,Undergraduate GPA,Years of Work Experience,Current Job Title,Annual Salary (Before MBA),Has Management Experience,GRE/GMAT Score,Entrepreneurial Interest,MBA Funding Source,Desired Post-MBA Role,Expected Post-MBA Salary,Reason for MBA,Online vs. On-Campus MBA,Decided to Pursue MBA?
2607,33,Male,Engineering,2.8,0,Entrepreneur,103469,Yes,355,3.1,Employer,Consultant,89089,Skill Enhancement,On-Campus,No
2608,31,Male,Business,3.54,5,Entrepreneur,89417,No,285,1.4,Employer,Startup Founder,79473,Career Growth,Online,No
2609,21,Male,Arts,3.73,5,Entrepreneur,112410,No,398,7.3,Self-funded,Executive,165950,Entrepreneurship,On-Campus,Yes
2610,28,Female,Business,2.68,7,Entrepreneur,50373,No,635,8.2,Self-funded,Startup Founder,131480,Networking,On-Campus,Yes
2611,34,Male,Arts,3.32,2,Analyst,82620,No,632,3.3,Loan,Marketing Director,153907,Networking,Online,Yes
2612,26,Male,Economics,3.1,4,Analyst,80200,No,451,8.1,Self-funded,Marketing Director,156399,Career Growth,Online,No
2613,27,Male,Science,2.56,9,Manager,46582,Yes,695,7.4,Loan,Startup Founder,150744,Networking,On-Campus,No
2614,29,Female,Science,2.54,4,Consultant,107914,Yes,517,5.9,Self-funded,Marketing Director,187631,Entrepreneurship,Online,No
2615,25,Male,Arts,3.08,7,Entrepreneur,104126,No,508,6.0,Scholarship,Finance Manager,72538,Skill Enhancement,Online,No
2616,21,Male,Science,2.31,6,Analyst,112379,No,503,7.3,Employer,Consultant,89879,Career Growth,On-Campus,Yes
2617,32,Female,Engineering,3.62,2,Manager,60944,Yes,514,10.0,Loan,Marketing Director,196251,Skill Enhancement,On-Campus,No
2618,30,Female,Economics,2.14,6,Entrepreneur,118852,No,679,3.9,Scholarship,Consultant,101844,Career Growth,On-Campus,Yes
2619,27,Female,Economics,2.19,9,Consultant,53847,Yes,280,1.7,Loan,Executive,108016,Networking,On-Campus,No
2620,25,Male,Science,2.68,7,Entrepreneur,106974,No,414,7.3,Self-funded,Marketing Director,96025,Entrepreneurship,Online,Yes
2621,23,Male,Arts,2.24,4,Engineer,84613,No,532,1.3,Scholarship,Startup Founder,69812,Networking,Online,Yes
2622,32,Female,Engineering,2.95,4,Entrepreneur,31293,No,319,9.1,Self-funded,Startup Founder,157534,Career Growth,On-Campus,No
2623,33,Male,Arts,2.8,0,Engineer,106487,Yes,484,9.8,Employer,Executive,130672,Career Growth,On-Campus,Yes
2624,29,Male,Science,3.44,7,Consultant,106119,Yes,343,7.5,Employer,Executive,95531,Entrepreneurship,On-Campus,Yes
2625,21,Male,Economics,3.91,5,Engineer,113118,Yes,548,4.1,Loan,Consultant,124078,Skill Enhancement,Online,No
2626,21,Female,Economics,3.51,5,Consultant,84159,No,511,3.0,Scholarship,Marketing Director,79544,Skill Enhancement,On-Campus,Yes
2627,21,Male,Arts,2.36,4,Manager,51318,No,390,2.0,Loan,Startup Founder,141059,Skill Enhancement,Online,Yes
2628,23,Female,Business,3.87,4,Engineer,53313,No,479,1.1,Employer,Marketing Director,154295,Skill Enhancement,Online,Yes
2629,32,Female,Arts,2.78,2,Entrepreneur,72924,No,512,4.9,Employer,Startup Founder,112177,Entrepreneurship,Online,No
2630,26,Male,Business,2.95,2,Entrepreneur,108842,Yes,348,6.8,Self-funded,Finance Manager,126718,Skill Enhancement,Online,Yes
2631,30,Female,Arts,2.84,1,Manager,110918,No,552,4.4,Employer,Consultant,193282,Career Growth,Online,No
2632,31,Female,Business,2.56,8,Analyst,57161,Yes,512,4.9,Employer,Executive,180228,Networking,On-Campus,No
2633,23,Female,Business,3.79,7,Consultant,89073,Yes,462,7.2,Loan,Finance Manager,156237,Career Growth,On-Campus,No
2634,28,Male,Business,2.66,2,Analyst,69041,No,652,4.7,Self-funded,Consultant,192480,Networking,Online,No
2635,34,Female,Business,3.16,4,Analyst,57250,Yes,532,8.0,Loan,Startup Founder,122871,Skill Enhancement,On-Campus,No
2636,34,Male,Engineering,2.48,9,Manager,38357,Yes,310,6.8,Employer,Marketing Director,145143,Networking,Online,Yes
2637,30,Female,Business,3.59,4,Manager,102952,No,689,7.0,Loan,Executive,154316,Career Growth,On-Campus,Yes
2638,22,Male,Business,3.55,7,Engineer,73689,Yes,606,6.6,Loan,Marketing Director,94127,Skill Enhancement,Online,Yes
2639,34,Male,Economics,2.59,5,Engineer,64459,No,357,2.1,Self-funded,Marketing Director,180832,Networking,On-Campus,No
2640,29,Female,Engineering,3.36,6,Engineer,84544,No,389,7.2,Employer,Finance Manager,113110,Skill Enhancement,On-Campus,Yes
2641,23,Female,Business,3.41,4,Engineer,75298,No,492,6.3,Loan,Executive,95309,Career Growth,Online,Yes
2642,25,Female,Science,3.13,0,Engineer,97951,Yes,590,6.2,Loan,Marketing Director,157964,Career Growth,On-Campus,Yes
2643,30,Male,Engineering,3.2,7,Entrepreneur,95489,Yes,591,6.4,Scholarship,Consultant,189975,Networking,On-Campus,Yes
2644,28,Male,Economics,3.15,3,Manager,53226,No,473,9.9,Loan,Startup Founder,135990,Networking,On-Campus,No
2645,22,Other,Arts,2.16,4,Consultant,38818,Yes,422,4.9,Scholarship,Finance Manager,73084,Networking,Online,Yes
2646,26,Female,Economics,3.34,0,Consultant,32305,No,432,2.0,Employer,Finance Manager,132571,Career Growth,Online,Yes
2647,32,Female,Economics,2.94,2,Consultant,87186,No,704,5.6,Loan,Executive,120581,Networking,Online,Yes
2648,25,Male,Engineering,2.88,1,Consultant,118270,No,347,2.3,Scholarship,Startup Founder,147135,Career Growth,Online,No
2649,33,Male,Engineering,3.72,1,Consultant,83107,No,443,8.3,Loan,Finance Manager,185311,Career Growth,Online,Yes
2650,30,Female,Science,2.05,0,Entrepreneur,97830,No,633,3.2,Self-funded,Finance Manager,99119,Networking,Online,No
2651,29,Female,Science,2.5,5,Manager,111121,Yes,607,10.0,Employer,Consultant,106417,Skill Enhancement,On-Campus,No
2652,32,Male,Engineering,2.24,7,Engineer,84414,No,673,2.6,Loan,Finance Manager,117485,Career Growth,On-Campus,No
2653,25,Female,Engineering,2.07,2,Engineer,98753,Yes,639,4.4,Employer,Finance Manager,192240,Networking,Online,Yes
2654,22,Female,Engineering,2.55,0,Engineer,97621,Yes,394,2.3,Self-funded,Startup Founder,169787,Entrepreneurship,On-Campus,Yes
2655,25,Male,Arts,3.98,9,Manager,42679,Yes,759,4.8,Employer,Executive,181683,Skill Enhancement,On-Campus,Yes
2656,32,Male,Economics,2.54,1,Manager,42879,No,670,5.4,Employer,Startup Founder,147803,Networking,On-Campus,Yes
2657,24,Male,Science,3.33,2,Entrepreneur,36803,No,334,7.7,Employer,Startup Founder,145821,Career Growth,On-Campus,No
2658,31,Female,Science,2.24,5,Entrepreneur,34216,No,277,1.0,Employer,Finance Manager,118088,Entrepreneurship,On-Campus,No
2659,27,Male,Business,3.2,2,Engineer,40923,Yes,424,3.1,Employer,Finance Manager,181094,Career Growth,Online,Yes
2660,26,Male,Arts,3.97,8,Manager,80411,No,486,3.4,Scholarship,Startup Founder,117285,Career Growth,Online,No
2661,34,Female,Engineering,2.58,0,Engineer,88402,Yes,359,6.4,Scholarship,Executive,90852,Career Growth,On-Campus,No
2662,22,Male,Engineering,3.7,6,Entrepreneur,86331,No,735,3.5,Employer,Marketing Director,147934,Skill Enhancement,On-Campus,No
2663,32,Male,Arts,4.0,9,Engineer,49832,No,637,5.4,Loan,Consultant,66940,Entrepreneurship,Online,Yes
2664,31,Male,Science,3.18,7,Entrepreneur,78878,Yes,438,5.4,Scholarship,Marketing Director,175595,Skill Enhancement,Online,Yes
2665,31,Female,Engineering,2.62,8,Analyst,52315,Yes,523,8.3,Employer,Consultant,121065,Networking,On-Campus,No
2666,33,Female,Business,3.35,7,Consultant,94552,Yes,757,8.9,Employer,Consultant,163729,Skill Enhancement,Online,Yes
2667,25,Male,Science,3.69,4,Analyst,55728,Yes,494,9.8,Loan,Executive,176483,Skill Enhancement,Online,Yes
2668,27,Female,Economics,2.34,0,Engineer,34376,No,762,8.6,Scholarship,Executive,157701,Entrepreneurship,Online,Yes
2669,31,Female,Arts,2.91,0,Engineer,109183,Yes,284,8.9,Scholarship,Consultant,146634,Skill Enhancement,Online,No
2670,27,Male,Science,2.64,7,Manager,69932,Yes,510,9.7,Self-funded,Consultant,131971,Career Growth,Online,Yes
2671,25,Male,Economics,2.57,6,Consultant,94377,No,511,8.4,Loan,Startup Founder,83473,Entrepreneurship,On-Campus,Yes
2672,32,Male,Business,3.72,4,Entrepreneur,113726,No,309,2.8,Loan,Consultant,130435,Career Growth,On-Campus,Yes
2673,29,Male,Arts,2.84,9,Engineer,112506,No,349,8.1,Loan,Executive,143177,Career Growth,Online,Yes
2674,24,Female,Engineering,2.68,2,Entrepreneur,67220,Yes,485,7.4,Loan,Startup Founder,65276,Entrepreneurship,On-Campus,Yes
2675,31,Female,Engineering,3.21,8,Entrepreneur,96022,Yes,504,6.0,Loan,Consultant,189020,Networking,Online,Yes
2676,23,Male,Economics,2.44,3,Entrepreneur,119474,Yes,289,2.6,Loan,Startup Founder,116912,Networking,On-Campus,No
2677,24,Male,Science,2.46,5,Analyst,97244,Yes,486,1.4,Loan,Finance Manager,166348,Career Growth,Online,Yes
2678,25,Male,Business,3.04,3,Entrepreneur,43356,No,485,3.0,Employer,Consultant,195331,Skill Enhancement,Online,Yes
2679,33,Female,Economics,2.82,8,Manager,76514,Yes,323,8.9,Self-funded,Consultant,183723,Networking,On-Campus,Yes
2680,26,Male,Business,2.59,3,Analyst,66774,Yes,278,3.4,Self-funded,Executive,103795,Career Growth,On-Campus,Yes
2681,23,Female,Business,2.11,7,Analyst,51011,Yes,693,5.0,Scholarship,Startup Founder,124033,Networking,Online,No
2682,22,Male,Business,3.04,2,Engineer,49414,No,272,10.0,Employer,Startup Founder,60503,Career Growth,On-Campus,No
2683,34,Female,Arts,3.63,7,Consultant,67070,No,765,5.6,Loan,Consultant,172547,Networking,Online,No
2684,33,Female,Economics,3.7,2,Consultant,61859,No,493,7.9,Employer,Consultant,81721,Networking,On-Campus,No
2685,24,Male,Arts,2.47,4,Engineer,83532,No,795,8.2,Self-funded,Executive,109707,Entrepreneurship,On-Campus,Yes
2686,25,Male,Science,3.2,0,Consultant,56387,No,276,8.9,Loan,Consultant,195226,Networking,Online,Yes
2687,24,Other,Science,3.71,5,Entrepreneur,47321,Yes,332,4.0,Employer,Finance Manager,173630,Networking,Online,Yes
2688,34,Male,Engineering,2.82,1,Manager,101775,Yes,408,2.4,Scholarship,Executive,118277,Entrepreneurship,On-Campus,Yes
2689,31,Female,Engineering,3.86,2,Entrepreneur,62267,No,726,9.0,Employer,Startup Founder,123440,Networking,On-Campus,No
2690,33,Male,Engineering,3.81,0,Consultant,49255,No,420,6.5,Loan,Consultant,117453,Career Growth,On-Campus,Yes
2691,32,Female,Science,2.42,5,Consultant,55458,No,444,6.4,Loan,Finance Manager,98222,Skill Enhancement,On-Campus,No
2692,23,Male,Business,2.52,4,Manager,40200,No,480,6.1,Loan,Startup Founder,134680,Networking,On-Campus,Yes
2693,28,Other,Business,2.36,9,Analyst,33636,No,380,1.3,Employer,Marketing Director,184865,Career Growth,Online,Yes
2694,30,Female,Economics,2.39,1,Analyst,84881,No,749,3.2,Employer,Executive,154365,Career Growth,On-Campus,No
2695,24,Female,Science,3.82,7,Manager,106285,No,710,7.1,Employer,Executive,140240,Networking,Online,Yes
2696,34,Female,Engineering,3.86,8,Analyst,94775,Yes,276,1.3,Loan,Executive,78257,Career Growth,Online,No
2697,22,Female,Science,2.1,2,Consultant,67689,No,494,6.5,Self-funded,Startup Founder,96902,Entrepreneurship,On-Campus,Yes
2698,22,Male,Business,3.19,5,Analyst,99399,No,379,1.5,Employer,Executive,163846,Skill Enhancement,On-Campus,Yes
2699,21,Female,Business,3.13,5,Consultant,76956,Yes,569,1.1,Self-funded,Executive,199592,Skill Enhancement,On-Campus,Yes
2700,33,Other,Arts,2.78,9,Engineer,68016,Yes,481,9.0,Loan,Startup Founder,143255,Networking,Online,Yes
2701,24,Male,Arts,3.26,5,Entrepreneur,56712,No,421,9.2,Loan,Finance Manager,89975,Networking,On-Campus,Yes
2702,30,Female,Economics,3.89,7,Analyst,97553,No,488,3.6,Loan,Marketing Director,177295,Networking,Online,No
2703,29,Female,Science,2.34,4,Engineer,57725,Yes,581,8.8,Loan,Marketing Director,135316,Career Growth,On-Campus,Yes
2704,34,Female,Arts,2.24,9,Analyst,50195,No,656,1.7,Scholarship,Consultant,112644,Networking,Online,No
2705,31,Male,Arts,2.07,9,Engineer,100316,Yes,771,4.7,Loan,Marketing Director,145233,Skill Enhancement,Online,Yes
2706,27,Male,Science,2.73,7,Manager,118456,No,540,5.3,Employer,Executive,184971,Skill Enhancement,On-Campus,No
2707,32,Male,Business,2.68,2,Engineer,73631,Yes,431,4.7,Self-funded,Startup Founder,118276,Networking,On-Campus,Yes
2708,30,Male,Economics,2.86,6,Consultant,111280,Yes,629,4.1,Loan,Consultant,163219,Skill Enhancement,Online,Yes
2709,27,Female,Economics,3.01,0,Manager,103160,No,331,6.5,Loan,Startup Founder,80989,Networking,Online,Yes
2710,33,Male,Economics,3.52,3,Manager,68039,No,586,7.1,Scholarship,Executive,104502,Entrepreneurship,On-Campus,No
2711,27,Male,Arts,2.78,4,Consultant,56171,Yes,309,9.6,Loan,Marketing Director,73834,Networking,Online,Yes
2712,28,Other,Business,2.66,6,Analyst,48897,No,620,2.1,Employer,Executive,157333,Entrepreneurship,On-Campus,No
2713,21,Male,Economics,3.65,5,Manager,83679,No,532,9.1,Employer,Startup Founder,157884,Career Growth,On-Campus,No
2714,30,Male,Science,3.7,5,Analyst,84182,Yes,670,8.2,Scholarship,Consultant,166826,Career Growth,Online,No
2715,33,Male,Economics,2.47,1,Entrepreneur,67137,Yes,310,3.5,Loan,Marketing Director,128810,Skill Enhancement,Online,Yes
2716,30,Male,Engineering,2.63,1,Engineer,117387,No,653,2.8,Employer,Marketing Director,137279,Entrepreneurship,On-Campus,Yes
2717,28,Female,Business,3.65,1,Engineer,92771,Yes,427,2.0,Self-funded,Executive,143047,Networking,Online,Yes
2718,24,Female,Engineering,2.16,9,Consultant,102961,Yes,670,4.8,Employer,Marketing Director,88207,Skill Enhancement,Online,No
2719,24,Female,Business,2.65,7,Consultant,84628,No,382,6.0,Scholarship,Executive,74767,Skill Enhancement,On-Campus,Yes
2720,24,Male,Science,2.9,6,Engineer,112152,Yes,579,6.1,Employer,Finance Manager,73105,Networking,On-Campus,Yes
2721,26,Female,Arts,2.37,0,Entrepreneur,96723,Yes,259,4.8,Employer,Executive,164817,Entrepreneurship,On-Campus,Yes
2722,27,Male,Arts,2.36,8,Consultant,35423,No,514,7.2,Loan,Marketing Director,121394,Networking,On-Campus,Yes
2723,26,Male,Business,2.85,7,Entrepreneur,102535,No,538,7.4,Loan,Finance Manager,173432,Career Growth,On-Campus,Yes
2724,21,Male,Economics,3.51,8,Consultant,100434,No,657,5.6,Employer,Marketing Director,71323,Skill Enhancement,On-Campus,Yes
2725,32,Male,Engineering,3.68,3,Manager,34805,Yes,319,6.0,Self-funded,Startup Founder,95179,Skill Enhancement,On-Campus,No
2726,28,Male,Science,3.96,4,Analyst,80000,No,756,2.8,Self-funded,Startup Founder,69432,Career Growth,Online,Yes
2727,33,Male,Economics,2.15,4,Engineer,80802,Yes,306,6.0,Self-funded,Finance Manager,93094,Networking,On-Campus,No
2728,30,Other,Arts,2.43,8,Analyst,59767,Yes,787,1.7,Loan,Consultant,180937,Networking,Online,Yes
2729,31,Male,Economics,3.51,7,Engineer,103641,Yes,421,6.1,Employer,Startup Founder,148844,Entrepreneurship,Online,No
2730,33,Male,Engineering,3.08,9,Consultant,87289,No,569,6.8,Employer,Marketing Director,150318,Skill Enhancement,On-Campus,Yes
2731,27,Male,Arts,2.66,5,Analyst,89215,No,744,9.8,Employer,Consultant,154865,Entrepreneurship,Online,No
2732,26,Female,Business,2.41,9,Entrepreneur,35925,Yes,681,4.8,Self-funded,Startup Founder,182290,Networking,Online,Yes
2733,26,Male,Science,2.56,9,Consultant,60873,Yes,444,5.5,Self-funded,Startup Founder,99238,Networking,Online,No
2734,25,Female,Science,2.86,0,Manager,106029,No,297,5.1,Scholarship,Executive,115985,Skill Enhancement,On-Campus,No
2735,26,Other,Arts,2.35,6,Analyst,63459,No,423,3.3,Scholarship,Marketing Director,85599,Skill Enhancement,Online,Yes
2736,32,Male,Business,3.93,8,Analyst,64850,Yes,601,1.8,Loan,Marketing Director,156397,Skill Enhancement,Online,Yes
2737,29,Male,Engineering,2.22,3,Manager,84049,No,647,6.8,Self-funded,Startup Founder,163187,Entrepreneurship,Online,Yes
2738,30,Male,Science,3.97,3,Engineer,88505,No,509,1.6,Employer,Consultant,90293,Skill Enhancement,Online,Yes
2739,29,Female,Arts,3.68,4,Consultant,31703,No,760,4.9,Self-funded,Executive,143751,Networking,Online,Yes
2740,30,Male,Science,2.85,7,Manager,35227,No,623,1.1,Loan,Executive,110924,Networking,Online,Yes
2741,28,Male,Business,3.48,4,Entrepreneur,74339,Yes,489,9.5,Self-funded,Consultant,128263,Skill Enhancement,On-Campus,Yes
2742,30,Male,Engineering,3.34,3,Consultant,38331,No,252,7.3,Self-funded,Executive,195435,Skill Enhancement,On-Campus,No
2743,29,Female,Business,2.43,7,Manager,82584,Yes,547,3.0,Scholarship,Executive,144003,Networking,Online,No
2744,33,Male,Economics,2.68,4,Manager,96194,No,498,3.5,Employer,Startup Founder,85356,Career Growth,On-Campus,Yes
2745,30,Male,Business,3.03,7,Analyst,34661,Yes,713,3.9,Self-funded,Executive,150032,Entrepreneurship,On-Campus,No
2746,28,Female,Business,3.28,0,Analyst,60222,Yes,396,5.7,Self-funded,Executive,191634,Career Growth,On-Campus,Yes
2747,28,Female,Science,3.09,2,Analyst,109070,Yes,405,6.7,Loan,Consultant,111055,Entrepreneurship,Online,No
2748,21,Female,Business,2.95,6,Consultant,93396,No,543,1.7,Self-funded,Executive,120879,Career Growth,Online,No
2749,30,Male,Arts,2.89,0,Engineer,81900,No,366,6.9,Loan,Consultant,61561,Entrepreneurship,On-Campus,Yes
2750,31,Female,Science,3.0,4,Consultant,54977,Yes,753,1.7,Loan,Startup Founder,113131,Career Growth,Online,No
2751,25,Female,Science,2.87,5,Analyst,103050,Yes,359,9.2,Loan,Consultant,119979,Networking,Online,No
2752,24,Male,Economics,3.08,0,Analyst,30851,Yes,705,5.5,Employer,Executive,146314,Entrepreneurship,On-Campus,No
2753,22,Female,Arts,3.78,6,Consultant,33868,Yes,368,9.4,Self-funded,Consultant,69209,Career Growth,On-Campus,No
2754,28,Male,Business,3.27,8,Manager,41370,No,303,6.8,Self-funded,Startup Founder,128686,Networking,Online,Yes
2755,23,Female,Economics,3.45,8,Manager,104070,No,789,4.6,Loan,Consultant,105470,Networking,Online,No
2756,24,Male,Arts,3.19,2,Analyst,45683,No,633,8.0,Scholarship,Marketing Director,118099,Entrepreneurship,Online,Yes
2757,32,Female,Economics,3.29,3,Analyst,97322,No,699,1.6,Self-funded,Executive,93321,Entrepreneurship,Online,No
2758,27,Male,Engineering,3.16,0,Engineer,108399,Yes,489,6.3,Scholarship,Startup Founder,139550,Networking,On-Campus,Yes
2759,30,Other,Business,2.05,3,Manager,33748,No,505,3.3,Loan,Startup Founder,79610,Career Growth,On-Campus,Yes
2760,29,Male,Economics,4.0,4,Engineer,118629,No,405,8.6,Scholarship,Finance Manager,176339,Networking,On-Campus,No
2761,22,Other,Engineering,2.07,6,Analyst,68074,No,274,9.0,Loan,Marketing Director,177995,Career Growth,On-Campus,No
2762,23,Female,Business,2.79,4,Analyst,82022,No,503,6.3,Employer,Executive,144783,Skill Enhancement,Online,Yes
2763,24,Male,Economics,2.21,7,Engineer,60122,No,348,3.3,Employer,Startup Founder,142115,Entrepreneurship,On-Campus,Yes
2764,30,Female,Economics,2.19,6,Engineer,112611,No,629,4.5,Self-funded,Consultant,109613,Skill Enhancement,Online,Yes
2765,21,Other,Economics,3.59,0,Analyst,66646,Yes,476,6.6,Loan,Executive,162601,Career Growth,Online,Yes
2766,27,Male,Economics,2.85,1,Entrepreneur,33916,Yes,666,4.8,Scholarship,Startup Founder,99315,Career Growth,On-Campus,Yes
2767,22,Male,Science,3.6,6,Analyst,63426,No,741,8.0,Employer,Executive,154678,Networking,Online,No
2768,25,Female,Economics,2.55,2,Manager,87527,Yes,419,4.3,Scholarship,Marketing Director,119751,Networking,On-Campus,Yes
2769,21,Male,Science,2.51,1,Analyst,51803,No,788,5.5,Employer,Marketing Director,89890,Networking,On-Campus,Yes
2770,23,Male,Science,2.5,8,Consultant,68701,No,479,2.7,Self-funded,Startup Founder,154701,Career Growth,On-Campus,Yes
2771,32,Male,Engineering,3.23,9,Analyst,113623,No,257,7.3,Loan,Marketing Director,196480,Entrepreneurship,On-Campus,No
2772,22,Male,Business,3.63,7,Entrepreneur,83583,Yes,439,8.8,Employer,Marketing Director,195316,Skill Enhancement,Online,No
2773,21,Male,Science,2.9,7,Manager,106980,No,621,4.3,Employer,Finance Manager,88645,Skill Enhancement,Online,No
2774,27,Male,Arts,2.76,2,Analyst,117480,No,253,9.6,Loan,Executive,89976,Skill Enhancement,On-Campus,Yes
2775,25,Female,Science,3.95,9,Engineer,63170,No,303,1.3,Self-funded,Executive,148854,Skill Enhancement,On-Campus,No
2776,21,Female,Arts,2.23,8,Manager,87316,No,425,3.0,Loan,Executive,196160,Skill Enhancement,On-Campus,No
2777,26,Male,Engineering,2.97,7,Manager,111357,No,702,4.7,Loan,Executive,172470,Entrepreneurship,On-Campus,Yes
2778,25,Female,Arts,2.82,1,Entrepreneur,103963,Yes,395,4.8,Self-funded,Finance Manager,81628,Skill Enhancement,On-Campus,Yes
2779,23,Female,Engineering,2.2,6,Engineer,63373,Yes,498,8.1,Employer,Executive,162348,Career Growth,Online,Yes
2780,32,Other,Engineering,2.54,7,Consultant,59587,No,278,9.0,Employer,Marketing Director,67182,Skill Enhancement,On-Campus,Yes
2781,27,Male,Engineering,2.06,6,Analyst,83162,Yes,398,3.7,Employer,Marketing Director,156032,Career Growth,Online,Yes
2782,31,Male,Arts,3.75,8,Consultant,63390,Yes,736,6.7,Employer,Marketing Director,118388,Entrepreneurship,On-Campus,Yes
2783,30,Female,Arts,3.22,6,Engineer,90678,No,443,6.0,Scholarship,Startup Founder,65265,Networking,On-Campus,No
2784,29,Female,Engineering,3.63,6,Manager,80985,No,329,2.6,Loan,Marketing Director,71786,Entrepreneurship,On-Campus,Yes
